area,house_area,house_type,orientation,price,rent_style,title,url 
南山,187㎡,4室2厅,朝南北,23000,整租,汉京半山公馆 半山豪宅 看山海景观 一览如云 家私家电全齐,
天河,135㎡,3室2厅,朝南,10000,整租,珠江新城135平米三房 一线望江 仅租1.2万 办.工装修,
番禺,302㎡,5室2厅,朝南北,22000,整租,星河湾6号 房东诚心出租 是为了让您租的安心住的舒心,
津南,88㎡,2室2厅,朝南,1300,整租,津南区 新旭园 精装两室 全新的空调 电视 家具家电齐全,
河西,57㎡,2室1厅,朝南,2200,整租,体北五区 环湖东里 华夏未来附近 东西齐全 环境好,
南开,2300㎡,1室1厅,朝南,2300,整租,出租 D铁房子 精装修 随时看房 急租 家电家具齐全,
开发区,60㎡,1室1厅,朝南北,1600,整租,中等装修1室 出租 为房子而烦恼的速联系,
开发区,91㎡,2室2厅,朝南北,3000,整租,开发区 第二大街 融创洞庭路壹号 温馨两居 精装修,
河西,90㎡,2室2厅,朝南北,3200,整租,新出水岸江南天湾园精装全齐两室 采光好钥匙在手随时看,
河东,30㎡,1室1厅,朝南北,1700,整租,融科金月湾 中高楼层 单间出租 独立卫生间,
西青,93㎡,2户合租,朝南,1000,合租主卧,免物业费 周边是商业街 合租精装两室 家电家具齐全,
河北,85㎡,2室1厅,朝南,2800,整租,特价急租 君临天下 豪装两居 全新家具,
河东,56㎡,1室1厅,朝南北,1700,整租,宫前东园 精装 家电齐全 市场超市 看房随时 急租,
和平,71㎡,2室2厅,朝东南,4200,整租,华润紫阳里 2室2厅1卫 主卧朝南 客厅带阳台,
塘沽,95㎡,2室1厅,朝南,1800,整租,晟卉花园两室精装修 1700 楼层好 商务区 上班走路5,
东丽,46㎡,1室1厅,朝南,1100,整租,经典一室 业主诚意出租,
塘沽,108㎡,2室2厅,朝南,1800,整租,碧水庄园两室1800 精装修 家电齐全 上班方便 有钥匙,
河东,89㎡,2室2厅,朝南北,2600,整租,雅仕兰庭 双阳两室 精装修 全齐,
塘沽,40㎡,1室1厅,朝南北,1400,整租,吉宁里 轻轨站旁 精装一室 随时看房 业主急租,
河北,67㎡,1室1厅,朝南北,1200,整租,"出租盛和家园大一室,可改两室,交通便捷",
河西,40㎡,1室1厅,朝南,1600,整租,四新里 低楼层 精装修一室 价格合适 看房有钥匙 看图,
南山,89㎡,3室2厅,朝南北,6500,整租,"山语海豪装3房急租,价格低,户型好装修温馨,楼层好安静看花园",
南山,116㎡,3室2厅,朝南北,6800,整租,"山语海豪装大3房急租,设计温馨大气让你恋上家,靠山看海景观好",
南山,187㎡,4室2厅,朝南,31000,整租,"汉京九榕台豪装4房,前海豪宅标杆小区,德系装修,风景独好",
南山,175㎡,4室2厅,朝南北,23000,整租,前海半山豪宅　全新豪装　豪宅三甲　随时可看-整租-整租,
天河,50㎡,1室1厅,朝东,2500,整租,"东圃天力居,电梯小区房,精装一室一厅出租",
天河,170㎡,3室2厅,朝南北,5700,整租,珠光新城御景二期 南向望江三房 现代简约风格 品质生活 急租,
黄埔,71㎡,1室1厅,朝北,3700,整租,雅居乐富春山居单间精装修家私家电齐全价格优惠,
越秀,20㎡,1室0厅,朝南,1700,整租,东华西路较剪巷大院大单间带厨卫 家具齐 全明房 环境好 有钥匙看,
天河,205㎡,4室2厅,朝东西,15000,整租,中海璟晖华庭四房 口上盖 央企物业,
番禺,156㎡,4室2厅,朝东南,7000,整租,剑桥郡悦组团155平 高层南向4房 全新家私家电,
天河,117㎡,3室2厅,朝东南,10000,整租,广弘天琪三房 高层 东南向采光通风好 豪华装修 随时入住,
番禺,155㎡,3室2厅,朝南,5500,整租,中海蓝湾 高层江景大三房 三面采光 保养新净,
白云,123㎡,3室2厅,朝南北,3700,整租,"校::中海金沙湾3室电齐全,清爽装修,拎包温馨入住",
天河,107㎡,3室2厅,朝西南,3500,整租,"育龙居精装修 家电齐全,随时入住!",
白云,150㎡,4室2厅,朝东南,4500,整租,"金沙洲中海金沙湾 昨天你犹豫过,今天,你还在犹豫吗",
白云,108㎡,3室2厅,朝南北,3600,整租,万科四季花城全新装修大三房 南北对流 近,
白云,80㎡,2室1厅,朝南北,3000,整租,汇海花园精装两房 近,
白云,87㎡,3室2厅,朝西南,3300,整租,金名都 精装三房家电齐全 交通方便,
白云,80㎡,3室1厅,朝南北,3000,整租,三房 空气清新,
天河,98㎡,2室2厅,朝南,4600,整租,天河北 祥龙花园 精装修2房 南向单位 厅出阳台 广州体育学院旁,
天河,194㎡,3室2厅,朝南,16000,整租,星汇云锦 南向三房 豪华尊贵 亮丽夜景 带给您高品质家居生活,
黄埔,100㎡,3室2厅,朝南,3800,整租,万科东荟城 舒适大三房 家电全齐,
番禺,195㎡,4室2厅,朝南北,10000,整租,星河湾五期豪华装修全新保养好配实景图,
天河,72㎡,2室1厅,朝南,3000,整租,"天力居电梯正规2房,南向72平,出租3000",
天河,62㎡,1室1厅,朝南,5800,整租,珠江新城 朱美拉 温馨一房一厅 有阳台 保养新,
增城,52㎡,1室1厅,朝南,1600,整租,凤晴苑52方 温馨单间 豪华装修 拎包即住 可议价!急租1600/月,
东丽,70㎡,2室2厅,朝南,1500,整租,万科城 两室精装 家电全齐 直接入住 随时看房,
和平,128㎡,3室2厅,朝南,8000,整租,天汇尚苑 精装修三室 家具全齐 交通便利 看房随时 拎包住,
塘沽,67㎡,1室1厅,朝南,1700,整租,贻成尚北 简装一室 欢迎来电咨询,
塘沽,102㎡,2室2厅,朝南北,2500,整租,紫云园精装两室两厅家具家电齐全干净舒适,
河东,96㎡,2室2厅,朝南北,3000,整租,雅仕嘉园两室精装修家具家电齐全 月牙河头排 先到先得,
南沙,83㎡,3室2厅,朝南,2700,整租,南沙金茂湾 明珠湾金融 空房放租 可,
红桥,60㎡,2室1厅,朝南北,1500,整租,植物园东里 临公交站 出行方便 价格低,
塘沽,40㎡,1室1厅,朝南,1450,整租,保定里 一室 停车方便 干净,
北辰,83㎡,2室1厅,朝南北,1850,整租,"宜兴埠淮兴园一楼两室,位置好,适合开超市或快递 门口就是公交",
南开,55㎡,2室1厅,朝南,3000,整租,水上奥城 精装两室 交通便利,
河东,48㎡,1室1厅,朝南北,1800,整租,华旭里 精装修一室 楼下DT 交通便利 可押一付一 可押一付一,
塘沽,75㎡,2室1厅,朝南北,2000,整租,胜利公寓 津塘公路与北路交口 轻轨洋货 房子干净整洁,
南开,75㎡,2室1厅,朝西南,3400,整租,"水畔花园,精装两室,可押一付一,二,六号线长虹公园站旁",
西青,74㎡,2室2厅,朝南,2100,整租,永旺超市旁 好莱坞公寓 家居家电齐全 精装修 出租,
塘沽,68㎡,2室1厅,朝南,1000,整租,和谐园两室1000包物业 简单装修 即可入住 价格合适,
番禺,98㎡,3室2厅,朝南,3500,整租,"东湖洲花园 小桥流水人家,尽享天伦之乐。",
白云,126㎡,3室2厅,朝东南,3500,整租,"金沙洲中海金沙湾 你看你拥有,温馨家园",
海珠,67㎡,2室1厅,朝东,4000,整租,现场视频 有钥匙 业主急租,
番禺,108㎡,3室2厅,朝南,3500,整租,金海岸花园 电梯大三房 价格漂亮 看中即优惠200元,
天河,64㎡,2室2厅,朝北,6500,整租,隽峰苑 闹中取静两房 珠江公园就在小区 周边配套齐全,
番禺,100㎡,3室2厅,朝南,3800,整租,金海岸聚湖 南向望江景 家私电器齐全!,
天河,300㎡,4室2厅,朝南北,18000,整租,凯旋广粤尊府 前坐拥珠江小蛮腰 后览花园小区 身份地位的象征,
天河,47㎡,1室1厅,朝东北,3200,整租,天河北 天逸名都 精装一房一厅 繁华地段 配套成熟,
白云,148㎡,4室2厅,朝南北,5500,整租,中海金沙湾正规4室 仅5500元 快有慢无,
增城,130㎡,3室2厅,朝南北,2000,整租,"山水城宽敞大三房,家私家电齐备,仅租2000元",
增城,80㎡,2室2厅,朝东北,1400,整租,"山水城精致两房,家私家电齐备,仅租1400元",
南沙,83㎡,3室2厅,朝南,2500,整租,南沙金茂湾 精装三房 可以配齐 看房便利,
天河,153㎡,3室2厅,朝东南,16800,整租,嘉裕公馆栋东南向三房 安静望花园泳池 全新豪华时尚装修,
白云,50㎡,3室2厅,朝东南,4800,整租,同和 君立国际 精装三房 交通便利,
天河,64㎡,1室2厅,朝南,6200,整租,珠江新城 保利中达 高品质一房 适合高品质生活的.您 可办.公,
海珠,74㎡,2室1厅,朝南北,4500,整租,随时看房!海珠半岛精装两房 繁一线江景 成熟小区 南北通透畅,
天河,95㎡,3室2厅,朝南,3800,整租,"天力居电梯3房2厅2卫,家私家电齐全,头次出租",
海珠,250㎡,2户合租,朝南北,23000,合租主卧,琶洲小区 保利天悦4室 全新未住 豪华装修 安静望花园,
天河,100㎡,2室2厅,朝南北,5000,整租,珠光新城御景二期 高层南向江景两房 只为寻找追求品质生活的你,
大港,133㎡,3室2厅,朝南,2400,整租,曙光里3室精装 家电全 室内整洁干净,
塘沽,95㎡,2室2厅,朝南北,2200,整租,"富贵家园中装两室一厅,家具家电齐全,干净舒适",
河东,130㎡,3室2厅,朝南,5000,整租,月光园 精装修 干净整洁 看房方便 业主急租,
开发区,106㎡,3室2厅,朝南,2500,整租,地产生态城店众美青城跃层精装修 领包入住 有车位,
塘沽,65㎡,1室1厅,朝南,1700,整租,新新家园 贻成尚北 中装两室 家电齐全 1700,
红桥,86㎡,2室1厅,朝南,1950,整租,洪湖里站 天骄公寓 两室 南北通透 家具家电齐全,
河北,50㎡,1室1厅,朝南,1300,整租,康桥里一室一厅 有匙即看,
塘沽,65㎡,1室1厅,朝东南,1700,整租,贻成尚北中等装修 交通方便,
河北,60㎡,2室1厅,朝南,1600,整租,锦江南里精装大2室家电家具齐全房屋干净整洁,
塘沽,108㎡,2室2厅,朝南,1800,整租,裕川家园 精装2室 家具家电齐全 租1800元,
和平,60㎡,2室1厅,朝南北,2800,整租,保疆里 鞍山道 万全小學旁 精装两室 南北通透 家电齐全 陪读居家,
塘沽,62㎡,1室1厅,朝南,1700,整租,"东海云天开发区轻轨站,精装一室一厅,家具家电齐全干",
西青,49㎡,1室2厅,朝南,2800,整租,环球影城 精装 适宜办公 位置 街景房,
和平,130㎡,2室1厅,朝南,7500,整租,津塔公寓 精装两室 金融街代表作 办公居家优选房源,
海珠,48㎡,1室1厅,朝西南,1900,整租,昌盛小区电梯出租1900,
海珠,75㎡,2室2厅,朝南北,3500,整租,业主急租海城两房 家私电齐 白领手选 仅需3800 有匙即睇,
海珠,56㎡,2室1厅,朝北,4500,整租,丽园雅庭 温馨精致小两房 近 实惠的选择,
天河,122㎡,3室2厅,朝东南,12000,整租,珠江都荟122方三房 厅出大阳台 东南向 安静望花园 保养如新,
荔湾,48㎡,2室1厅,朝北,2400,整租,康王北路 中山七路 金花小区 中层两房 家电全齐 装修保养新,
天河,120㎡,2室2厅,朝南北,7200,整租,尚东君御 豪装大气两房 高层景观 视野开阔 只为追求 急急急,
天河,45㎡,1室1厅,朝东,3100,整租,锋尚翠拥花园 45方大单间豪华装修 业主好说话,
海珠,150㎡,3室2厅,朝南北,10000,整租,中海锦苑 温馨3室 住家装修 价 仅租10000元,
海珠,95㎡,4室2厅,朝南,4500,整租,东晓南站上盖 晓港湾低层4房 带平台 精装,
海珠,191㎡,5室2厅,朝南北,13500,整租,半工家主!江景房!富力银禧花园精装5房!随时看房!,
海珠,122㎡,3室2厅,朝北,6000,整租,中大北门 聚雅苑 精装修三房两卫 房厅均能望江,
越秀,85㎡,2室1厅,朝南,4000,整租,东泰路金山阁电梯楼铁一校 两房一厅家具家电齐全超干净,
白云,123㎡,3室2厅,朝南北,3500,整租,金沙洲南中海金沙湾 全齐三房 看房方便 楼层好 位置好,
越秀,82㎡,2室1厅,朝东南,4000,整租,五羊新城丰伟大厦电梯楼 二室家具家电齐近五羊近五羊邨,
天河,167㎡,4室2厅,朝南,10000,整租,珠江新城 隽峰苑 豪华四房 保养好 舒适安静 高层景观美,
白云,98㎡,3室2厅,朝南,3300,整租,交通便利 24电梯安保 业主出租,
白云,158㎡,3室2厅,朝西南,5000,整租,金沙洲中海金沙湾 正规家具家电齐全 看着舒心住着放心,
番禺,302㎡,5室2厅,朝南北,22000,整租,星河湾6号 房东诚心出租 是为了让您租的安心住的舒心,
白云,108㎡,3室2厅,朝南北,3600,整租,万科四季花城全新装修大三房 南北对流 近,
白云,80㎡,2室1厅,朝南北,3000,整租,汇海花园精装两房 近,
白云,80㎡,3室1厅,朝南北,3000,整租,三房 空气清新,
白云,87㎡,3室2厅,朝西南,3300,整租,金名都 精装三房家电齐全 交通方便,
黄埔,86㎡,3室2厅,朝南,3200,整租,万科东荟城 小三房 小区管理严 生活便利 环境舒服,
番禺,108㎡,3室2厅,朝南,3500,整租,华荟明苑 电梯三房 家私电器齐 保养新净,
越秀,108㎡,3室1厅,朝南,500,整租,床位合租仅需500元住市口小区家电齐全水电网全包,
海珠,47㎡,1室1厅,朝南,2300,整租,东晓南 嘉鸿花园 电梯正规一房一厅 安静舒适 家私电器都新 拎包,
天河,92㎡,2室2厅,朝南北,5600,整租,珠江新城 保利心语花园 精装两房 拎包直入住 随时看房 拎包即住,
塘沽,89㎡,2室1厅,朝南北,2300,整租,首创国际城 真正的精装修 茗牌家具家电 可押一付一,
塘沽,110㎡,2室1厅,朝南,1800,整租,贻正嘉合 全阳两室 押一付一 精品装修 随时看房,
开发区,102㎡,2室2厅,朝南北,2500,整租,鲲贝园 2室2厅1卫,
东丽,40㎡,1室1厅,朝南,1800,整租,建邦时代汇精装一室家具家电齐全出租随时可以看房1800,
开发区,146㎡,3室2厅,朝南北,4200,整租,开发区MSD新出三室精装修随时看,
东丽,62㎡,1室1厅,朝南,1700,整租,阳面 无遮挡 精装修 可配家具家电 随时看房 承包物业费,
塘沽,113㎡,3室2厅,朝南北,3000,整租,融科贻景台 精装修三室 南北通透 口 随时看房,
塘沽,110㎡,2室2厅,朝南,2600,整租,贻丰家园 两室精装电梯房 南北通透 采光好小区 交通便利,
宝坻,50㎡,1室1厅,朝南,1600,整租,"朝阳花园4楼一室南北通透,家具家电齐全1600",
宝坻,92㎡,2室1厅,朝南,1800,整租,"中天风景两室1800,好楼层,急租",
卢湾,90㎡,2室2厅,朝南,5000,整租,"9/13号线,近新天地商圈,白领,精装全配 随时看房",
天河,88㎡,2室2厅,朝南,5200,整租,珠江新城 珠光御景 豪华装修可以望江 合适年轻人 温馨2房,
天河,71㎡,2室1厅,朝南,3000,整租,"东圃天力居电梯房,71平精装配齐家私",
海珠,70㎡,3室2厅,朝南北,4000,整租,江湾路精装3室 房东守次出租 物超所值 有匙即睇整租,
荔湾,40㎡,1室1厅,朝南北,1800,整租,龙津东路 光复中路 6楼 装修新 家电齐 南北对流,
白云,79㎡,2室1厅,朝南,2800,整租,春兰花园 南北2房 采光好 配套齐全,
黄埔,113㎡,4室2厅,朝南,4000,整租,时代春树里 精装四房 位置安静 适合,
海珠,93㎡,3室2厅,朝东南,4300,整租,"靓屋出租,平平平",
白云,41㎡,1室0厅,朝南,1800,整租,卡布奇诺 精装一房 小区安全优美 随时看房,
番禺,80㎡,2室2厅,朝南,2900,整租,华荟明苑 电梯两房 保养新净 可入住,
天河,50㎡,1室1厅,朝南,4000,整租,珠江新城 猎德花园 地房一厅 错过将不会再有 全新装修,
天河,64㎡,2室2厅,朝南,4300,整租,跑马地花园精装两房 手慢无,
卢湾,126㎡,3室2厅,朝南北,18000,整租,大策、融创滨江壹号院126平南北通透新装修两房笋盘!,
卢湾,189㎡,3室2厅,朝南北,45000,整租,"融创滨江壹号院,光线充足,3室2厅3卫,出行方便",
浦东,83㎡,2室2厅,朝南北,1800,整租,"宜浩佳园2房,精装全配1600元,看房有钥匙,出租",
浦东,166㎡,2室2厅,朝东,30000,整租,"财富海景花园2房,进口家具软装,可,随时看房.",
浦东,175㎡,2室2厅,朝南,32000,整租,"财富海景高层新出精装、观景舒适两房,带车位,..",
浦东,336㎡,3室2厅,朝东,33000,整租,"330精装大三房,3+1户型,36层观景,客厅带阳台,随时入住..",
浦东,237㎡,3室2厅,朝东,35000,整租,"世茂新出高层方正237平三居室,层观景,全装全配.",
